p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
TSPAN12	1.39978259017988e-183	0.266995771435297	0.809	0.216	4.19934777053964e-180	CAF	TSPAN12
IGFBP4	7.36491841663249e-181	1.68214729899726	0.828	0.622	2.20947552498975e-177	CAF	IGFBP4
DSE	7.04714044915984e-180	0.384321107227016	0.991	0.786	2.11414213474795e-176	CAF	DSE
RBP1	2.81439562845655e-179	2.22907734447791	0.749	0.258	8.44318688536966e-176	CAF	RBP1
TSLP	3.94487600907688e-179	0.395098629993187	0.728	0.151	1.18346280272307e-175	CAF	TSLP
TMEM176A	1.06790012934127e-177	0.854835069127726	0.92	0.492	3.2037003880238e-174	CAF	TMEM176A
BNIP3L	6.04185114669428e-176	0.809636825934372	0.994	0.855	1.81255534400828e-172	CAF	BNIP3L
EBPL	1.94649762023249e-174	0.353561891273025	0.989	0.758	5.83949286069748e-171	CAF	EBPL
TSKU	2.54652143781033e-174	0.365095487579329	0.738	0.158	7.639564313431e-171	CAF	TSKU
SNAI2	2.25921125378078e-173	0.770199175101232	0.694	0.084	6.77763376134234e-170	CAF	SNAI2
HIGD1B	6.07827769023668e-173	0.664549464621013	0.319	0.022	1.823483307071e-169	CAF	HIGD1B
FAM3C	1.56424463440342e-172	0.614202798098759	0.985	0.764	4.69273390321027e-169	CAF	FAM3C
NOTCH3	2.49035744752263e-171	1.12013032093591	0.71	0.08	7.47107234256789e-168	CAF	NOTCH3
TIMP3	2.51931480212291e-170	1.7880986818327	0.749	0.204	7.55794440636874e-167	CAF	TIMP3
LIMS1	7.47262327288661e-170	0.557639919071921	0.992	0.82	2.24178698186598e-166	CAF	LIMS1
RARRES1	1.43696620210254e-167	1.80744522020991	0.742	0.218	4.31089860630763e-164	CAF	RARRES1
MCAM	1.2240047761499e-165	0.377670609710228	0.783	0.334	3.67201432844971e-162	CAF	MCAM
FMO3	2.40945561269403e-165	0.271492597003402	0.279	0.104	7.22836683808208e-162	CAF	FMO3
POR	6.31307753067946e-165	0.433122921022248	0.93	0.738	1.89392325920384e-161	CAF	POR
PHLDA1	9.11303163986702e-164	0.927320014711611	0.969	0.734	2.73390949196011e-160	CAF	PHLDA1
C2	1.4268373740443e-163	0.538749616028318	0.806	0.266	4.28051212213291e-160	CAF	C2
IER3	2.26913114062183e-162	0.741469847285781	0.957	0.605	6.8073934218655e-159	CAF	IER3
MRVI1	6.41780348020442e-160	0.647028838165145	0.67	0.079	1.92534104406133e-156	CAF	MRVI1
ACTA2	1.08969938174784e-159	2.11626957058012	0.789	0.61	3.26909814524353e-156	CAF	ACTA2
ERRFI1	1.39245641969741e-158	0.252131866175992	0.922	0.666	4.17736925909222e-155	CAF	ERRFI1
HTRA3	2.69554707359581e-155	0.915013868713368	0.336	0.044	8.08664122078742e-152	CAF	HTRA3
MFSD1	3.07291258648884e-155	0.323617652088803	0.985	0.803	9.21873775946652e-152	CAF	MFSD1
FCGRT	5.40832559608452e-155	0.805673082694707	0.98	0.665	1.62249767882536e-151	CAF	FCGRT
EPB41L4A-AS1	6.16139385744591e-154	0.504841436731193	0.969	0.705	1.84841815723377e-150	CAF	EPB41L4A-AS1
STOM	9.41744592744715e-154	0.678227893086631	0.993	0.796	2.82523377823414e-150	CAF	STOM
GGCT	1.06506850095391e-153	0.323878897026382	0.979	0.703	3.19520550286172e-150	CAF	GGCT
PHLDA2	1.18585914736923e-151	0.293705816637554	0.88	0.497	3.55757744210768e-148	CAF	PHLDA2
SNHG7	6.32484457845113e-151	0.545467251410557	0.996	0.866	1.89745337353534e-147	CAF	SNHG7
HSPA1B	1.78367608515594e-150	1.35420308493306	0.982	0.8	5.35102825546783e-147	CAF	HSPA1B
FN1	1.54697391942109e-149	1.76190751006048	0.781	0.271	4.64092175826326e-146	CAF	FN1
HES4	7.10070217385143e-149	0.671462872719078	0.877	0.597	2.13021065215543e-145	CAF	HES4
YBX3	4.10935747941508e-148	0.46006664278492	0.971	0.659	1.23280724382452e-144	CAF	YBX3
SPON2	2.81518866931723e-144	1.41181993794814	0.868	0.722	8.44556600795169e-141	CAF	SPON2
QSOX1	4.2929936073194e-143	1.15088155138758	0.926	0.758	1.28789808219582e-139	CAF	QSOX1
PTMS	1.16520145224652e-142	0.886313122388897	0.984	0.663	3.49560435673955e-139	CAF	PTMS
SOX4	3.00938691412327e-142	1.25584462891641	0.787	0.409	9.0281607423698e-139	CAF	SOX4
NR4A1	4.51687738912963e-142	0.648047980997158	0.99	0.876	1.35506321673889e-138	CAF	NR4A1
CDKN1A	5.87019208926063e-142	0.687516142134125	0.993	0.884	1.76105762677819e-138	CAF	CDKN1A
GRN	7.32135292997756e-139	0.619810924708927	0.991	0.746	2.19640587899327e-135	CAF	GRN
ENG	7.45776000116982e-139	1.43167593903293	0.808	0.663	2.23732800035095e-135	CAF	ENG
PFN2	1.20481345859667e-137	0.981292600680119	0.762	0.378	3.61444037579002e-134	CAF	PFN2
PDGFA	3.77139487257489e-137	0.631370546003582	0.756	0.288	1.13141846177247e-133	CAF	PDGFA
TNFRSF12A	2.4903878148824e-136	0.586722568788461	0.924	0.571	7.47116344464721e-133	CAF	TNFRSF12A
APLP2	2.98248451253862e-136	0.369695113176223	0.993	0.716	8.94745353761586e-133	CAF	APLP2
CRELD2	2.31579308117904e-135	0.280750779365388	0.983	0.711	6.94737924353712e-132	CAF	CRELD2
NRP1	4.98513888724984e-133	1.12170424560402	0.753	0.251	1.49554166617495e-129	CAF	NRP1
HSPG2	5.28251808984993e-133	0.713911483059234	0.751	0.238	1.58475542695498e-129	CAF	HSPG2
RRBP1	3.46065416073592e-132	0.647535203607403	0.93	0.692	1.03819624822078e-128	CAF	RRBP1
RCN3	3.77235534648211e-130	1.26264356221724	0.723	0.301	1.13170660394463e-126	CAF	RCN3
CBR1	4.07584963399992e-130	0.332735396133756	0.958	0.698	1.22275489019998e-126	CAF	CBR1
NFKBIZ	3.64710986810312e-129	0.687148609143731	0.989	0.903	1.09413296043094e-125	CAF	NFKBIZ
CTSB	4.86137307234656e-129	0.814674227231186	0.996	0.806	1.45841192170397e-125	CAF	CTSB
C1QA	9.12294438332374e-128	0.420370389362329	0.164	0.26	2.73688331499712e-124	CAF	C1QA
NME2	1.84125756227141e-126	0.350236661022238	1	0.952	5.52377268681423e-123	CAF	NME2
ENC1	5.41283970035079e-126	0.75634158093959	0.821	0.633	1.62385191010524e-122	CAF	ENC1
KLHDC8B	2.18448813126835e-125	0.293271489852491	0.751	0.278	6.55346439380504e-122	CAF	KLHDC8B
FBN1	9.51238994493982e-124	1.26113950590264	0.654	0.113	2.85371698348195e-120	CAF	FBN1
FXYD1	1.14487441694538e-122	0.46750629825866	0.785	0.455	3.43462325083614e-119	CAF	FXYD1
COL4A1	5.49264145154038e-122	1.51580457948602	0.693	0.098	1.64779243546211e-118	CAF	COL4A1
ASPH	1.00576001189245e-121	0.421977617689618	0.896	0.648	3.01728003567736e-118	CAF	ASPH
CCDC50	3.43933662035362e-120	0.332730155347507	0.962	0.724	1.03180098610609e-116	CAF	CCDC50
CCDC80	1.49961240952722e-119	2.34866763414126	0.667	0.142	4.49883722858166e-116	CAF	CCDC80
MYADM	2.38679291016346e-119	0.420603534939222	0.997	0.918	7.16037873049039e-116	CAF	MYADM
NPC2	1.049881660775e-118	1.13580612367024	0.927	0.796	3.149644982325e-115	CAF	NPC2
TPM4	1.04438902966639e-117	0.880882206802629	0.992	0.918	3.13316708899917e-114	CAF	TPM4
ANGPT2	1.56223740841027e-117	0.255994707048193	0.674	0.1	4.6867122252308e-114	CAF	ANGPT2
SLC6A6	9.36061301759314e-117	0.571510498923059	0.944	0.807	2.80818390527794e-113	CAF	SLC6A6
CEBPD	8.96456795343372e-116	0.699530470411764	0.993	0.722	2.68937038603012e-112	CAF	CEBPD
PAWR	1.14306797582109e-115	0.519512888503835	0.73	0.264	3.42920392746326e-112	CAF	PAWR
PLAU	7.64510507528593e-115	0.674199133431896	0.743	0.256	2.29353152258578e-111	CAF	PLAU
CTTN	1.15240951855785e-114	0.864159891437859	0.739	0.254	3.45722855567356e-111	CAF	CTTN
CREG1	8.83124647430403e-114	0.451725360433293	0.922	0.767	2.64937394229121e-110	CAF	CREG1
XIST	1.73127454520294e-113	0.308669624676794	0.235	0.578	5.19382363560882e-110	CAF	XIST
LAPTM4B	2.61404712611155e-113	0.390260409385081	0.792	0.388	7.84214137833465e-110	CAF	LAPTM4B
LGALS1	6.35698087573702e-113	0.581634275871254	0.975	0.707	1.9070942627211e-109	CAF	LGALS1
CCL19	5.37969679714193e-112	2.5860966339483	0.341	0.097	1.61390903914258e-108	CAF	CCL19
ANXA5	1.52117706313346e-111	0.803179353198773	1	0.827	4.56353118940037e-108	CAF	ANXA5
GPBAR1	9.18602898592486e-111	0.569141497904623	0.698	0.213	2.75580869577746e-107	CAF	GPBAR1
P4HA1	8.58975894407908e-110	0.373872132445132	0.976	0.799	2.57692768322373e-106	CAF	P4HA1
OLFML3	5.1410213265453e-108	1.90962114357207	0.666	0.142	1.54230639796359e-104	CAF	OLFML3
HHIP	6.52618714449087e-108	0.550934510181047	0.558	0.044	1.95785614334726e-104	CAF	HHIP
ITM2C	7.86104496453449e-108	0.496873097740512	0.984	0.746	2.35831348936035e-104	CAF	ITM2C
FOSB	2.16162780814101e-106	1.14909376440032	0.981	0.777	6.48488342442302e-103	CAF	FOSB
UACA	1.45573386346244e-105	1.2737602656159	0.725	0.338	4.36720159038732e-102	CAF	UACA
LMNA	2.50231525228423e-103	0.669520710245656	0.989	0.779	7.50694575685268e-100	CAF	LMNA
KLF10	1.12577580927851e-101	0.299338031521623	0.991	0.815	3.37732742783552e-98	CAF	KLF10
CD63	3.18129824658855e-101	0.626826674306706	0.945	0.751	9.54389473976564e-98	CAF	CD63
MANF	1.26724955927131e-96	0.40510674937135	0.984	0.728	3.80174867781393e-93	CAF	MANF
PRDX4	2.64231887578874e-96	0.507714981720701	0.931	0.724	7.92695662736623e-93	CAF	PRDX4
COL5A1	4.2493456882397e-96	1.64839957536471	0.664	0.204	1.27480370647191e-92	CAF	COL5A1
CYSTM1	7.04270819676577e-95	0.3445270932335	0.953	0.792	2.11281245902973e-91	CAF	CYSTM1
CEBPB	1.44895037587282e-94	0.546629791130813	0.988	0.77	4.34685112761847e-91	CAF	CEBPB
ARID5B	5.87282947596405e-94	0.639354276475607	0.986	0.843	1.76184884278921e-90	CAF	ARID5B
CRYAB	3.89433446192563e-93	1.25498412089936	0.657	0.14	1.16830033857769e-89	CAF	CRYAB
HEXB	1.42452795796444e-92	0.512059516876712	0.98	0.809	4.27358387389331e-89	CAF	HEXB
RHOB	3.67874760296623e-92	0.630953468462707	0.983	0.805	1.10362428088987e-88	CAF	RHOB
TUBA1A	1.92949429015051e-91	0.708582484147031	0.985	0.877	5.78848287045153e-88	CAF	TUBA1A
MASP1	6.85106207721784e-90	0.587553969555334	0.679	0.146	2.05531862316535e-86	CAF	MASP1
KCNQ1OT1	2.6880650983916e-89	0.443103925759486	0.716	0.435	8.0641952951748e-86	CAF	KCNQ1OT1
GPX3	2.97054347261631e-89	1.71738492061829	0.697	0.294	8.91163041784894e-86	CAF	GPX3
CFH	1.4078124222132e-88	1.69952672231301	0.693	0.394	4.2234372666396e-85	CAF	CFH
LTBP2	2.57661444111518e-87	1.26755833480147	0.648	0.143	7.72984332334555e-84	CAF	LTBP2
MAGEH1	2.9068352176091e-86	0.440937998849342	0.806	0.62	8.7205056528273e-83	CAF	MAGEH1
MEG3	1.82714077574797e-85	1.80995384519796	0.625	0.052	5.4814223272439e-82	CAF	MEG3
NFIB	1.27908317951475e-84	0.822951284939612	0.689	0.189	3.83724953854425e-81	CAF	NFIB
ASAH1	6.46878965450135e-84	0.380012984170847	0.994	0.85	1.94063689635041e-80	CAF	ASAH1
AGT	7.64205624207857e-83	0.611761822259792	0.712	0.194	2.29261687262357e-79	CAF	AGT
NTM	1.63339312223128e-82	0.523551818193034	0.409	0.018	4.90017936669383e-79	CAF	NTM
PCSK1N	3.47370349769168e-82	1.01575458126755	0.328	0.34	1.0421110493075e-78	CAF	PCSK1N
LAMC3	4.1014491426216e-82	0.635913549384338	0.399	0.052	1.23043474278648e-78	CAF	LAMC3
PPIC	4.87360927709592e-82	1.22373827437483	0.689	0.272	1.46208278312878e-78	CAF	PPIC
HSPA1A	2.42510255479217e-80	1.1869398498793	0.88	0.761	7.27530766437651e-77	CAF	HSPA1A
CCL21	1.38759177298528e-79	2.60370605027542	0.337	0.031	4.16277531895583e-76	CAF	CCL21
SYNPO	1.6055767647511e-79	0.513893076920306	0.687	0.21	4.81673029425329e-76	CAF	SYNPO
NR1H4	1.71503933002792e-78	0.408972690987917	0.34	0.138	5.14511799008376e-75	CAF	NR1H4
CTHRC1	1.35264145495832e-75	1.72890919704703	0.644	0.13	4.05792436487496e-72	CAF	CTHRC1
KDELR1	1.46833777860421e-75	0.622643694114107	0.995	0.908	4.40501333581263e-72	CAF	KDELR1
MDFI	3.01546815473441e-74	0.388767595830903	0.388	0.1	9.04640446420323e-71	CAF	MDFI
LMAN1	1.48363265145749e-73	0.434399077205994	0.996	0.852	4.45089795437246e-70	CAF	LMAN1
HSPH1	3.62308824732677e-72	0.651398393934153	0.989	0.889	1.08692647419803e-68	CAF	HSPH1
DPT	4.24414347869879e-72	1.51812349974716	0.397	0.021	1.27324304360964e-68	CAF	DPT
HSBP1	3.25597132021969e-71	0.675150044607922	0.899	0.79	9.76791396065908e-68	CAF	HSBP1
STMN2	2.25989330181432e-70	0.697259270997206	0.397	0.009	6.77967990544296e-67	CAF	STMN2
SPATS2L	3.18775185688284e-70	1.06942800560089	0.77	0.598	9.56325557064853e-67	CAF	SPATS2L
PROCR	6.28847987396569e-70	0.929919625484068	0.707	0.366	1.88654396218971e-66	CAF	PROCR
RIN2	1.32670712735238e-68	0.696832231350661	0.352	0.191	3.98012138205713e-65	CAF	RIN2
NR2F1	2.86067558254316e-68	1.75519631581302	0.623	0.064	8.58202674762947e-65	CAF	NR2F1
MT2A	2.94756667005237e-68	0.504260111320729	0.894	0.683	8.84270001015712e-65	CAF	MT2A
PPP1R14A	8.36652997968957e-68	1.22461442647622	0.675	0.319	2.50995899390687e-64	CAF	PPP1R14A
PPP1R15A	1.27187844676734e-66	0.830115971913424	0.99	0.926	3.81563534030201e-63	CAF	PPP1R15A
CCDC3	4.28708756969442e-66	0.925780807580356	0.63	0.129	1.28612627090833e-62	CAF	CCDC3
LXN	6.07367275294198e-66	0.866310318283251	0.352	0.553	1.82210182588259e-62	CAF	LXN
IFIT3	2.92637347604443e-65	0.268901858420883	0.767	0.478	8.77912042813329e-62	CAF	IFIT3
JUN	7.45471175834076e-65	1.05626698418561	0.981	0.864	2.23641352750223e-61	CAF	JUN
MARCKS	7.95687786665271e-65	0.973102589032182	0.727	0.399	2.38706335999581e-61	CAF	MARCKS
PTGIS	9.84613136956127e-65	0.72226062744416	0.597	0.091	2.95383941086838e-61	CAF	PTGIS
TCF4	1.32606889386184e-63	1.13866206861867	0.716	0.482	3.97820668158552e-60	CAF	TCF4
FOS	7.08246129336217e-63	1.15044020361514	0.859	0.827	2.12473838800865e-59	CAF	FOS
NTRK2	5.6539764263773e-62	0.287358111419555	0.381	0.219	1.69619292791319e-58	CAF	NTRK2
LGALS3	7.71621322503159e-62	0.323743517027871	0.992	0.811	2.31486396750948e-58	CAF	LGALS3
CCL26	1.02816800524882e-61	0.35524214410494	0.383	0.043	3.08450401574645e-58	CAF	CCL26
SPRY1	3.11335310202553e-61	1.23190256775185	0.678	0.487	9.3400593060766e-58	CAF	SPRY1
MAP1B	8.6508224743959e-59	1.63457561830899	0.637	0.101	2.59524674231877e-55	CAF	MAP1B
PSMB5	2.97906180882827e-58	0.546082750338853	0.889	0.765	8.93718542648483e-55	CAF	PSMB5
FOXS1	4.32361038070507e-58	0.660743595430556	0.42	0.049	1.29708311421152e-54	CAF	FOXS1
TBX2	1.06818863849146e-57	0.483624647818526	0.584	0.061	3.20456591547437e-54	CAF	TBX2
NPDC1	3.1445915578333e-57	0.485423309260684	0.717	0.472	9.43377467349989e-54	CAF	NPDC1
CD81	7.27613738157751e-57	0.831700619911833	0.79	0.608	2.18284121447325e-53	CAF	CD81
CTSC	1.75833874999138e-55	0.522263705898329	0.974	0.86	5.27501624997414e-52	CAF	CTSC
CDH6	1.87496194422101e-55	0.820815566455926	0.586	0.069	5.62488583266303e-52	CAF	CDH6
NEAT1	2.88669457635022e-55	0.624211335340996	0.922	0.815	8.66008372905066e-52	CAF	NEAT1
CCL2	4.85182248109848e-53	2.28622720382947	0.639	0.221	1.45554674432954e-49	CAF	CCL2
PGF	7.62819895131233e-53	0.728351833834949	0.628	0.199	2.2884596853937e-49	CAF	PGF
ABCC9	7.03219737363093e-52	0.609759195460371	0.62	0.137	2.10965921208928e-48	CAF	ABCC9
APOL1	1.55153057251654e-51	0.558243674983871	0.706	0.513	4.65459171754961e-48	CAF	APOL1
IER2	5.34403806584974e-51	1.06871755956124	0.979	0.845	1.60321141975492e-47	CAF	IER2
GOLIM4	1.34448075299204e-50	1.36947009605159	0.748	0.538	4.03344225897613e-47	CAF	GOLIM4
CD59	1.82041338504377e-50	0.914978413977991	0.721	0.685	5.46124015513131e-47	CAF	CD59
MAP3K7CL	4.92254518681278e-50	0.396374093446016	0.368	0.436	1.47676355604384e-46	CAF	MAP3K7CL
HSPB1	9.20421744238561e-50	0.33062472770243	0.908	0.819	2.76126523271568e-46	CAF	HSPB1
SOD2	1.11733861161189e-49	0.287699516080269	0.969	0.844	3.35201583483567e-46	CAF	SOD2
DOK5	6.54574678019694e-49	0.408033908935918	0.577	0.113	1.96372403405908e-45	CAF	DOK5
COX7A1	9.20438309410133e-48	1.02750710768929	0.634	0.159	2.7613149282304e-44	CAF	COX7A1
LAP3	9.2044210601249e-48	0.301762373379887	0.983	0.85	2.76132631803747e-44	CAF	LAP3
GADD45B	1.75094963007444e-46	0.818968530482235	0.982	0.816	5.25284889022331e-43	CAF	GADD45B
GNB4	6.99125676063103e-46	0.413054484989994	0.696	0.388	2.09737702818931e-42	CAF	GNB4
ALDH1A1	5.60359383222091e-45	0.639620790679248	0.693	0.303	1.68107814966627e-41	CAF	ALDH1A1
SDC3	7.75158206261626e-45	0.318482341478269	0.625	0.171	2.32547461878488e-41	CAF	SDC3
SMOC2	3.29999425242781e-43	0.580848199467425	0.42	0.123	9.89998275728343e-40	CAF	SMOC2
NEURL1B	8.96047266471189e-42	0.749956253291199	0.599	0.113	2.68814179941357e-38	CAF	NEURL1B
GSTO1	5.68927976509106e-41	0.252632959208331	0.987	0.728	1.70678392952732e-37	CAF	GSTO1
VCAN	1.07976970074497e-40	1.28758068704132	0.644	0.357	3.23930910223492e-37	CAF	VCAN
P4HB	1.45198969558343e-40	0.67386604937121	0.999	0.917	4.35596908675028e-37	CAF	P4HB
PSAP	4.85610447788628e-40	0.610418482382715	0.966	0.918	1.45683134336588e-36	CAF	PSAP
CLTA	2.01330271189032e-39	0.471776682117377	0.987	0.872	6.03990813567096e-36	CAF	CLTA
FLNA	2.97985271587767e-39	0.521708116072323	0.986	0.887	8.93955814763301e-36	CAF	FLNA
UNC5B	8.42460817152403e-39	0.534988876719222	0.593	0.164	2.52738245145721e-35	CAF	UNC5B
PCDH9	6.77164852211611e-37	0.782588421310745	0.588	0.138	2.03149455663483e-33	CAF	PCDH9
SOX6	8.6055618981763e-37	0.509750257411906	0.605	0.184	2.58166856945289e-33	CAF	SOX6
PEBP1	2.77194766435849e-36	0.591105244443094	0.971	0.901	8.31584299307546e-33	CAF	PEBP1
EVA1B	4.29111395766781e-34	0.671796167063217	0.578	0.266	1.28733418730034e-30	CAF	EVA1B
LOX	1.92131422978078e-33	0.31526904249491	0.43	0.073	5.76394268934233e-30	CAF	LOX
CYP1B1	1.77600971395858e-32	0.828216022107677	0.406	0.155	5.32802914187575e-29	CAF	CYP1B1
UGDH	1.1304701929643e-31	0.261797838754566	0.72	0.584	3.39141057889291e-28	CAF	UGDH
S100A11	1.61644974138916e-31	0.396234008880667	0.882	0.819	4.84934922416749e-28	CAF	S100A11
PRSS23	1.71684001351997e-30	1.05755073924247	0.637	0.439	5.1505200405599e-27	CAF	PRSS23
TUBB	1.97722736889257e-30	0.489142826920175	0.991	0.902	5.9316821066777e-27	CAF	TUBB
DAAM1	5.17547981611463e-30	1.31252874412059	0.665	0.641	1.55264394483439e-26	CAF	DAAM1
DNAJB1	1.42639416612763e-29	0.754697337049621	0.99	0.909	4.2791824983829e-26	CAF	DNAJB1
VAMP5	1.59763307166657e-29	0.428091873139742	0.822	0.682	4.7928992149997e-26	CAF	VAMP5
ERGIC3	6.12822615714148e-29	0.38994141905119	0.997	0.887	1.83846784714244e-25	CAF	ERGIC3
METTL7A	8.59379005424644e-29	0.400013029926238	0.761	0.563	2.57813701627393e-25	CAF	METTL7A
HSP90B1	9.28155082501008e-28	0.428888805892933	0.982	0.929	2.78446524750302e-24	CAF	HSP90B1
JUNB	1.37495271910285e-27	0.891673183512925	0.978	0.916	4.12485815730856e-24	CAF	JUNB
RGS16	1.61803812975229e-27	1.36956483750516	0.678	0.619	4.85411438925686e-24	CAF	RGS16
FKBP2	3.62715823832727e-27	0.400970940855389	0.859	0.759	1.08814747149818e-23	CAF	FKBP2
ENPEP	5.33106108122483e-27	0.490482345780752	0.436	0.075	1.59931832436745e-23	CAF	ENPEP
EPB41L2	6.11796186714724e-27	0.707190990908295	0.646	0.493	1.83538856014417e-23	CAF	EPB41L2
VCAM1	6.72755952380272e-27	0.656176805750978	0.419	0.383	2.01826785714082e-23	CAF	VCAM1
EFHD1	8.43471092550418e-27	0.438623670362955	0.443	0.155	2.53041327765125e-23	CAF	EFHD1
DUT	1.55432387921658e-26	0.384356083193488	0.986	0.832	4.66297163764975e-23	CAF	DUT
NT5DC2	2.0833052178674e-26	0.641697195034624	0.61	0.276	6.2499156536022e-23	CAF	NT5DC2
SUSD2	2.08826129793214e-26	0.666399183674043	0.565	0.103	6.26478389379643e-23	CAF	SUSD2
NFKBIA	2.92082947514508e-26	0.685121010191967	0.992	0.922	8.76248842543523e-23	CAF	NFKBIA
VIM	5.47973664406191e-26	0.30253710131871	0.978	0.941	1.64392099321857e-22	CAF	VIM
SNX3	5.1767562759181e-24	0.541179120713138	0.986	0.876	1.55302688277543e-20	CAF	SNX3
INMT	2.02149821982701e-23	1.2484339332524	0.437	0.062	6.06449465948102e-20	CAF	INMT
APOE	1.13235580131368e-22	0.444577653108685	0.66	0.381	3.39706740394103e-19	CAF	APOE
SSR3	1.67321580738809e-22	0.418676724739765	0.918	0.87	5.01964742216427e-19	CAF	SSR3
CTSD	6.6548634522809e-22	0.415207755153043	0.956	0.873	1.99645903568427e-18	CAF	CTSD
HES1	1.74224138722278e-21	1.57806735528262	0.598	0.275	5.22672416166835e-18	CAF	HES1
SQSTM1	2.260176145113e-21	0.480083331007506	0.991	0.954	6.780528435339e-18	CAF	SQSTM1
F2R	6.60969006777854e-21	1.00322432086495	0.687	0.714	1.98290702033356e-17	CAF	F2R
PTGDS	7.7436427225067e-21	2.01326686268445	0.409	0.26	2.32309281675201e-17	CAF	PTGDS
HGF	8.32858585398558e-21	0.945906874980236	0.578	0.18	2.49857575619567e-17	CAF	HGF
SLC9A3R2	9.59739700379357e-21	0.297661608683264	0.653	0.365	2.87921910113807e-17	CAF	SLC9A3R2
TGFBR2	2.62002920802333e-20	0.293688650625061	0.982	0.878	7.86008762406998e-17	CAF	TGFBR2
ITGA9	2.78084631690143e-20	0.353121456263254	0.569	0.153	8.34253895070428e-17	CAF	ITGA9
ERLEC1	4.51925767884399e-20	0.381732381133841	0.825	0.77	1.3557773036532e-16	CAF	ERLEC1
LPAR6	9.03788392280564e-20	0.563555028753646	0.652	0.535	2.71136517684169e-16	CAF	LPAR6
G0S2	1.09622767771284e-19	0.837879345650514	0.62	0.487	3.28868303313852e-16	CAF	G0S2
PDGFRA	5.52085678027706e-19	1.50806631675344	0.548	0.102	1.65625703408312e-15	CAF	PDGFRA
RPL7	7.76091598055135e-19	0.342521057157463	0.966	0.97	2.32827479416541e-15	CAF	RPL7
PPIB	3.04119117045628e-18	0.417244029267151	0.977	0.963	9.12357351136885e-15	CAF	PPIB
LOXL1	5.51798954291235e-18	0.813372413364278	0.432	0.209	1.65539686287371e-14	CAF	LOXL1
ISOC2	1.35807622645581e-17	0.270024851478399	0.761	0.641	4.07422867936744e-14	CAF	ISOC2
MMP11	1.76375136962033e-17	1.16033283714427	0.566	0.183	5.29125410886099e-14	CAF	MMP11
TJP1	9.10027584128179e-17	0.670974877851628	0.583	0.196	2.73008275238454e-13	CAF	TJP1
MTRNR2L12	1.44417606336243e-16	2.12584675670787	0.45	0.585	4.33252819008728e-13	CAF	MTRNR2L12
MT1E	1.50072141435829e-16	0.746090110215422	0.632	0.427	4.50216424307488e-13	CAF	MT1E
CXCL12	3.66401810596945e-16	2.32964395160162	0.569	0.241	1.09920543179084e-12	CAF	CXCL12
PDIA6	7.07994595335541e-16	0.264633838430008	0.939	0.847	2.12398378600662e-12	CAF	PDIA6
MTRNR2L8	8.9649706680423e-15	2.48448643202433	0.375	0.302	2.68949120041269e-11	CAF	MTRNR2L8
GSTP1	1.01949902484942e-14	0.35734458285397	0.945	0.91	3.05849707454826e-11	CAF	GSTP1
PDIA3	1.96079155107177e-14	0.283502883241045	0.997	0.938	5.8823746532153e-11	CAF	PDIA3
SLIT2	2.83634962611755e-14	0.806905516291861	0.523	0.058	8.50904887835266e-11	CAF	SLIT2
LRRC32	4.80468956395883e-14	0.841709883348533	0.582	0.274	1.44140686918765e-10	CAF	LRRC32
PKM	2.15154752007166e-12	0.307983736542639	0.995	0.906	6.45464256021497e-09	CAF	PKM
KDELR2	4.71768143721616e-12	0.539040928979793	0.739	0.862	1.41530443116485e-08	CAF	KDELR2
MT1A	8.57924274368813e-12	0.275674377941586	0.447	0.196	2.57377282310644e-08	CAF	MT1A
BICC1	1.03638718823269e-11	0.933364112174135	0.43	0.037	3.10916156469808e-08	CAF	BICC1
BASP1	2.31795507631714e-11	0.253625153734296	0.69	0.55	6.95386522895142e-08	CAF	BASP1
BST2	3.70940816089885e-11	0.331777171633048	0.768	0.82	1.11282244826966e-07	CAF	BST2
TINAGL1	6.93363356620074e-11	0.643168714868653	0.477	0.207	2.08009006986022e-07	CAF	TINAGL1
MMP23B	7.68431399963273e-11	0.968587906933198	0.576	0.384	2.30529419988982e-07	CAF	MMP23B
TYMP	5.72851443005644e-10	0.258532290798644	0.623	0.507	1.71855432901693e-06	CAF	TYMP
HSP90AA1	7.16313441843552e-10	0.503064532604489	0.989	0.955	2.14894032553066e-06	CAF	HSP90AA1
CCND1	1.49173376378596e-09	0.587167896804709	0.605	0.45	4.47520129135789e-06	CAF	CCND1
AXL	2.92251398014568e-09	1.06796494860527	0.564	0.235	8.76754194043703e-06	CAF	AXL
DPEP1	3.72183857222763e-09	0.274024502310288	0.478	0.251	1.11655157166829e-05	CAF	DPEP1
PRDX5	5.50438603059127e-09	0.251592960134969	0.93	0.86	1.65131580917738e-05	CAF	PRDX5
GPC3	1.04644171530252e-08	0.808480097295104	0.435	0.111	3.13932514590755e-05	CAF	GPC3
DPYSL2	1.17232883539384e-08	0.884240578082461	0.572	0.418	3.51698650618152e-05	CAF	DPYSL2
ITGA1	1.98673540321927e-08	0.963218590251365	0.585	0.475	5.96020620965781e-05	CAF	ITGA1
ADIRF	2.64067354832951e-08	0.861120317954931	0.434	0.212	7.92202064498852e-05	CAF	ADIRF
FSTL3	2.6464695444294e-08	0.790416345167872	0.56	0.342	7.93940863328819e-05	CAF	FSTL3
