p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
BICC11	0.00251216025162666	0.586695359621307	0.552	0.216	1	CAF_CXCL14	BICC1
ARPC1B1	0.00259832502935522	0.500407961432681	0.783	0.884	1	CAF_CXCL14	ARPC1B
TNFRSF12A1	0.00352773097514903	0.653283823483656	0.972	0.857	1	CAF_CXCL14	TNFRSF12A
PYCR1	0.0036790644388027	0.486458403791345	0.608	0.673	1	CAF_CXCL14	PYCR1
DUSP62	0.00385260672583918	0.317890706823768	0.392	0.249	1	CAF_CXCL14	DUSP6
CYP1B12	0.00425093151969193	0.618068130414389	0.371	0.528	1	CAF_CXCL14	CYP1B1
CNN32	0.00462650567176413	0.36982008190534	0.958	0.949	1	CAF_CXCL14	CNN3
PTX3	0.00471704007261299	0.981477222908088	0.336	0.381	1	CAF_CXCL14	PTX3
TJP1	0.00475892940823819	0.309726293748576	0.692	0.852	1	CAF_CXCL14	TJP1
SDC22	0.00708598353883508	0.317575325505079	0.993	0.888	1	CAF_CXCL14	SDC2
XIST2	0.00744134687070653	0.25878505628008	0.21	0.354	1	CAF_CXCL14	XIST
UGDH	0.00781391527927304	0.493291970505615	0.797	0.856	1	CAF_CXCL14	UGDH
AXL1	0.00972590125487556	0.30570627101235	0.643	0.575	1	CAF_CXCL14	AXL
COLEC112	2.75189124774532e-36	1.27053940535702	0.972	0.639	8.25567374323595e-33	CAF_ASPN	COLEC11
ADAMTS22	2.53577910998628e-32	0.8376863561685	0.979	0.918	7.60733732995883e-29	CAF_ASPN	ADAMTS2
ENC12	3.01118188841644e-32	0.649175590372848	0.993	0.923	9.03354566524932e-29	CAF_ASPN	ENC1
ASPN4	7.5786264488255e-31	1.17104354853619	0.944	0.543	2.27358793464765e-27	CAF_ASPN	ASPN
PODN2	1.1535297657845e-30	0.266144142568983	0.944	0.874	3.46058929735351e-27	CAF_ASPN	PODN
FNDC12	8.8657330578254e-30	0.410769330297074	0.965	0.867	2.65971991734762e-26	CAF_ASPN	FNDC1
HEG12	2.23865419186651e-29	0.276913598782182	0.951	0.929	6.71596257559952e-26	CAF_ASPN	HEG1
COL1A13	5.24671816173561e-29	0.946091795453003	0.986	0.775	1.57401544852068e-25	CAF_ASPN	COL1A1
GGT52	1.33689948316446e-28	1.09982959175547	1	0.937	4.01069844949337e-25	CAF_ASPN	GGT5
LAMA23	9.54377755579661e-26	0.930791483067938	0.951	0.844	2.86313326673898e-22	CAF_ASPN	LAMA2
LHFPL21	1.12443781295324e-25	0.263075412413617	0.965	0.953	3.37331343885973e-22	CAF_ASPN	LHFPL2
DSE1	1.38867456284868e-25	0.463824799915772	0.993	0.988	4.16602368854604e-22	CAF_ASPN	DSE
FMOD3	6.3454756412652e-25	0.416980447296691	0.986	0.987	1.90364269237956e-21	CAF_ASPN	FMOD
DBN12	1.27476565297197e-24	0.421086678531175	0.972	0.906	3.82429695891592e-21	CAF_ASPN	DBN1
POR	1.62167529607265e-24	0.54493103548061	0.972	0.958	4.86502588821796e-21	CAF_ASPN	POR
LTBP43	9.69841038556796e-23	0.768545521677063	0.993	0.982	2.90952311567039e-19	CAF_ASPN	LTBP4
MMP193	3.24805428671406e-22	0.346221154896056	0.972	0.872	9.74416286014218e-19	CAF_ASPN	MMP19
COL3A13	4.53612448218122e-22	0.737785208015796	1	0.872	1.36083734465437e-18	CAF_ASPN	COL3A1
HEY11	1.50386849778726e-21	0.435684210261469	0.944	0.842	4.51160549336178e-18	CAF_ASPN	HEY1
FHL22	4.73115206295292e-21	0.780755901960345	0.979	0.936	1.41934561888588e-17	CAF_ASPN	FHL2
ADAMTS5	6.82223718485887e-21	0.334718220848331	0.755	0.513	2.04667115545766e-17	CAF_ASPN	ADAMTS5
GPC3	1.22305933475032e-20	1.44036089879484	0.706	0.251	3.66917800425097e-17	CAF_ASPN	GPC3
APOE1	2.68070928953771e-20	1.27097992971326	0.825	0.479	8.04212786861312e-17	CAF_ASPN	APOE
MSC1	2.95582278484127e-20	0.752437667370445	0.972	0.883	8.86746835452382e-17	CAF_ASPN	MSC
RHOBTB32	4.57674408748851e-20	0.301047697427247	0.979	0.964	1.37302322624655e-16	CAF_ASPN	RHOBTB3
LOXL22	1.16591644262093e-19	0.513606508613495	0.986	0.983	3.49774932786279e-16	CAF_ASPN	LOXL2
CCL8	1.19079351132628e-19	0.548211239048835	0.58	0.885	3.57238053397884e-16	CAF_ASPN	CCL8
MXRA53	4.38671082390921e-19	0.27746691208634	0.951	0.979	1.31601324717276e-15	CAF_ASPN	MXRA5
COL5A32	1.23477379448388e-18	0.430762241421488	0.916	0.949	3.70432138345165e-15	CAF_ASPN	COL5A3
ERRFI12	2.19473344321204e-18	0.362776440704571	0.979	0.915	6.58420032963613e-15	CAF_ASPN	ERRFI1
RBP12	2.25102502440438e-18	0.708240263399224	0.895	0.626	6.75307507321314e-15	CAF_ASPN	RBP1
OLFM2	2.69008231944219e-18	0.301945710763192	0.958	0.974	8.07024695832656e-15	CAF_ASPN	OLFM2
COL16A13	3.42878439943456e-18	0.328660732485228	0.958	0.785	1.02863531983037e-14	CAF_ASPN	COL16A1
TFPI4	5.26021471832443e-18	0.658839206858729	0.986	0.883	1.57806441549733e-14	CAF_ASPN	TFPI
SPARC3	1.33241952565965e-17	0.567670162706946	0.993	0.92	3.99725857697896e-14	CAF_ASPN	SPARC
ECM12	4.42109181957313e-17	0.698537846057083	0.951	0.937	1.32632754587194e-13	CAF_ASPN	ECM1
MDK2	5.34496526395193e-17	0.593744996504099	0.979	0.8	1.60348957918558e-13	CAF_ASPN	MDK
PAWR	5.43651396603507e-17	0.262323539425019	0.909	0.601	1.63095418981052e-13	CAF_ASPN	PAWR
PROCR3	7.70044829196422e-17	0.902499935474153	0.902	0.869	2.31013448758927e-13	CAF_ASPN	PROCR
CD3022	2.05968721352419e-16	0.31621451247054	0.979	0.979	6.17906164057258e-13	CAF_ASPN	CD302
FEZ1	2.7452252023095e-16	0.324026831867359	0.986	0.983	8.23567560692849e-13	CAF_ASPN	FEZ1
IL342	3.33413118123674e-16	0.81866028498974	0.888	0.787	1.00023935437102e-12	CAF_ASPN	IL34
CTSC3	3.51643479600481e-16	0.633028562609918	0.93	0.849	1.05493043880144e-12	CAF_ASPN	CTSC
AGT4	3.99417340318394e-16	0.975106634201019	0.93	0.724	1.19825202095518e-12	CAF_ASPN	AGT
NRP12	5.02021475130935e-16	0.627387220079584	0.958	0.893	1.50606442539281e-12	CAF_ASPN	NRP1
KCNE43	6.30475398669169e-16	0.376457302457658	0.986	0.914	1.89142619600751e-12	CAF_ASPN	KCNE4
PMP224	9.81517023008467e-16	0.463480257350909	0.993	0.905	2.9445510690254e-12	CAF_ASPN	PMP22
IL332	1.27474430219215e-15	0.317759392802792	0.776	0.455	3.82423290657646e-12	CAF_ASPN	IL33
ABCC92	2.44971273414406e-15	0.641955227662677	0.867	0.735	7.34913820243217e-12	CAF_ASPN	ABCC9
TCEAL71	2.78104155601895e-15	0.398263330733014	0.874	0.761	8.34312466805684e-12	CAF_ASPN	TCEAL7
ALDH1A33	2.04055872607949e-14	0.693726852438301	0.825	0.557	6.12167617823848e-11	CAF_ASPN	ALDH1A3
C1S3	2.95320160009689e-14	0.533797584331221	0.951	0.924	8.85960480029068e-11	CAF_ASPN	C1S
PMEPA11	3.0402401241064e-14	0.370657971885217	0.986	0.931	9.1207203723192e-11	CAF_ASPN	PMEPA1
NID13	3.63363021857223e-14	0.740105229305176	1	0.957	1.09008906557167e-10	CAF_ASPN	NID1
COL6A23	4.63869202998066e-14	0.528142938752743	0.986	0.935	1.3916076089942e-10	CAF_ASPN	COL6A2
C22	6.62952208838513e-14	0.283298005981604	0.895	0.641	1.98885662651554e-10	CAF_ASPN	C2
SULF23	6.82458037609749e-14	0.285733607903619	0.937	0.937	2.04737411282925e-10	CAF_ASPN	SULF2
C19orf48	7.94535597031618e-14	0.309222907372187	0.951	0.918	2.38360679109485e-10	CAF_ASPN	C19orf48
LPL3	1.55286627342771e-13	0.429007979412895	0.818	0.779	4.65859882028314e-10	CAF_ASPN	LPL
TGFBI1	1.75257065675278e-13	0.54746401677969	0.979	0.967	5.25771197025833e-10	CAF_ASPN	TGFBI
ADAMTS121	2.06150697612052e-13	0.323198161929036	0.923	0.848	6.18452092836157e-10	CAF_ASPN	ADAMTS12
C1R2	2.16905454618711e-13	0.591192155081379	0.846	0.578	6.50716363856133e-10	CAF_ASPN	C1R
CSF11	2.46455926807926e-13	0.28071770926232	0.965	0.98	7.39367780423779e-10	CAF_ASPN	CSF1
OAF2	3.43462748237671e-13	0.328851393155024	0.923	0.905	1.03038824471301e-09	CAF_ASPN	OAF
CCDC102B3	3.70752990384158e-13	0.703093925029052	0.839	0.787	1.11225897115248e-09	CAF_ASPN	CCDC102B
COL1A22	5.23979854406468e-13	0.539135733581483	0.986	0.847	1.5719395632194e-09	CAF_ASPN	COL1A2
NCOA71	8.46009610241334e-13	0.434088904110217	0.958	0.986	2.538028830724e-09	CAF_ASPN	NCOA7
COL6A33	1.08825353823292e-12	0.451108176370743	0.909	0.819	3.26476061469875e-09	CAF_ASPN	COL6A3
SNAI21	1.32109029083889e-12	0.446535839420268	0.937	0.873	3.96327087251668e-09	CAF_ASPN	SNAI2
GNG112	1.37770804172413e-12	0.411462867474404	0.909	0.716	4.13312412517239e-09	CAF_ASPN	GNG11
LAPTM4B1	2.20548063871574e-12	0.305399817628918	0.902	0.762	6.61644191614723e-09	CAF_ASPN	LAPTM4B
THY14	3.72496350789084e-12	0.299746819278896	0.944	0.654	1.11748905236725e-08	CAF_ASPN	THY1
SERPINE23	3.75251777576545e-12	0.391950803811955	0.937	0.758	1.12575533272963e-08	CAF_ASPN	SERPINE2
LAMB13	5.243527249113e-12	0.557334325502468	0.986	0.986	1.5730581747339e-08	CAF_ASPN	LAMB1
BGN1	5.29297885475519e-12	0.64318730708366	1	0.909	1.58789365642656e-08	CAF_ASPN	BGN
PDE1A	7.01264676570737e-12	0.329804673561373	0.979	0.927	2.10379402971221e-08	CAF_ASPN	PDE1A
PLXDC13	1.13102705973836e-11	0.586818086759915	0.979	0.946	3.39308117921509e-08	CAF_ASPN	PLXDC1
CCL211	1.31788006620772e-11	2.29437589253407	0.58	0.153	3.95364019862316e-08	CAF_ASPN	CCL21
ITGA12	1.41357601517551e-11	0.514895907402413	0.93	0.833	4.24072804552653e-08	CAF_ASPN	ITGA1
LRRC17	1.63785149070138e-11	0.384607680522042	0.832	0.671	4.91355447210413e-08	CAF_ASPN	LRRC17
COL15A11	2.33744366565817e-11	0.38994959432432	0.888	0.92	7.01233099697452e-08	CAF_ASPN	COL15A1
RPS17	2.62968958321065e-11	0.331910797651841	0.986	0.95	7.88906874963194e-08	CAF_ASPN	RPS17
COL5A12	2.70568337864788e-11	0.709611882489537	0.839	0.728	8.11705013594364e-08	CAF_ASPN	COL5A1
C72	2.84469278655527e-11	0.741313504065223	0.762	0.451	8.53407835966581e-08	CAF_ASPN	C7
SEMA5A	3.40283894590312e-11	0.593895040039669	0.888	0.846	1.02085168377093e-07	CAF_ASPN	SEMA5A
ARHGAP293	4.00809104581673e-11	0.427747719203772	0.979	0.932	1.20242731374502e-07	CAF_ASPN	ARHGAP29
UACA3	7.73083971008657e-11	0.638506796686945	0.874	0.861	2.31925191302597e-07	CAF_ASPN	UACA
TNFAIP21	8.97896985222958e-11	0.266750395484434	0.958	0.979	2.69369095566887e-07	CAF_ASPN	TNFAIP2
FJX11	1.4458655186695e-10	0.2726949005411	0.797	0.683	4.33759655600851e-07	CAF_ASPN	FJX1
HSPB2	1.74044045710209e-10	0.393489013607335	0.538	0.392	5.22132137130628e-07	CAF_ASPN	HSPB2
CREB51	1.79533083804361e-10	0.259915306997374	0.965	0.949	5.38599251413082e-07	CAF_ASPN	CREB5
G0S22	1.79755585709023e-10	0.945481457731586	0.734	0.593	5.39266757127069e-07	CAF_ASPN	G0S2
COL6A11	2.29009978815444e-10	0.444301438736138	0.972	0.973	6.87029936446332e-07	CAF_ASPN	COL6A1
MAP1B4	2.35460822034496e-10	0.61707394244204	0.944	0.804	7.06382466103488e-07	CAF_ASPN	MAP1B
FERMT21	3.03488851385874e-10	0.277809797925674	0.993	0.99	9.10466554157621e-07	CAF_ASPN	FERMT2
HNMT2	3.75045358245349e-10	0.33428222160068	0.832	0.708	1.12513607473605e-06	CAF_ASPN	HNMT
NNMT3	3.82101014440329e-10	0.540620288386536	0.965	0.916	1.14630304332099e-06	CAF_ASPN	NNMT
RPS201	3.94653945197132e-10	0.304522556759766	0.993	0.914	1.1839618355914e-06	CAF_ASPN	RPS20
CLEC11A4	6.79051704796822e-10	0.412559200738972	0.818	0.611	2.03715511439047e-06	CAF_ASPN	CLEC11A
IMPA24	8.48341390847709e-10	0.490146229273392	0.937	0.916	2.54502417254313e-06	CAF_ASPN	IMPA2
CFH2	1.03249831588629e-09	0.52867770574854	0.832	0.802	3.09749494765886e-06	CAF_ASPN	CFH
EMP13	1.11951841775363e-09	0.415725181270962	0.965	0.852	3.35855525326088e-06	CAF_ASPN	EMP1
LY6E3	1.44008112705272e-09	0.256728482513457	0.832	0.638	4.32024338115817e-06	CAF_ASPN	LY6E
FOXS13	1.72357719209858e-09	0.543214258743267	0.888	0.713	5.17073157629573e-06	CAF_ASPN	FOXS1
PLOD23	1.95655590320065e-09	0.299831213033184	0.979	0.985	5.86966770960196e-06	CAF_ASPN	PLOD2
PRSS35	3.01679332039323e-09	0.879056474526577	0.727	0.725	9.05037996117968e-06	CAF_ASPN	PRSS35
TMEM176B3	3.16778916383462e-09	0.337460690071594	0.902	0.841	9.50336749150387e-06	CAF_ASPN	TMEM176B
TXNIP1	4.76143749595687e-09	0.486200003580567	0.916	0.981	1.42843124878706e-05	CAF_ASPN	TXNIP
FXYD51	4.77100932930311e-09	0.275110310940463	0.993	0.988	1.43130279879093e-05	CAF_ASPN	FXYD5
LMCD13	8.69170520964858e-09	0.35681523086039	0.993	0.971	2.60751156289457e-05	CAF_ASPN	LMCD1
KCNJ83	9.03803217120482e-09	0.694301294466711	0.951	0.968	2.71140965136145e-05	CAF_ASPN	KCNJ8
RPS111	9.20254680389364e-09	0.325900677457977	0.993	0.939	2.76076404116809e-05	CAF_ASPN	RPS11
CFI3	1.42278856903404e-08	0.256389091426086	0.86	0.773	4.26836570710211e-05	CAF_ASPN	CFI
LAMA43	1.5618577997125e-08	0.450728376018183	0.986	0.993	4.68557339913751e-05	CAF_ASPN	LAMA4
CD593	1.6797311120681e-08	0.548718687888789	0.916	0.835	5.03919333620429e-05	CAF_ASPN	CD59
ZC3HAV1	1.84543397148092e-08	0.254750000380451	0.972	0.944	5.53630191444275e-05	CAF_ASPN	ZC3HAV1
COL12A11	2.12329605969106e-08	0.490475618002179	0.993	0.978	6.36988817907318e-05	CAF_ASPN	COL12A1
TRIP6	2.23688720365216e-08	0.262129292558011	0.979	0.887	6.71066161095648e-05	CAF_ASPN	TRIP6
PLAU2	7.24279588471194e-08	0.416481664159868	0.853	0.857	0.000217283876541358	CAF_ASPN	PLAU
ISYNA12	7.38638634986204e-08	0.41837569494774	0.986	0.995	0.000221591590495861	CAF_ASPN	ISYNA1
SPTBN12	7.80753999184261e-08	0.407239052429963	0.993	0.967	0.000234226199755278	CAF_ASPN	SPTBN1
FHL1	7.98242143407197e-08	0.480126960228591	0.986	0.986	0.000239472643022159	CAF_ASPN	FHL1
COL4A13	8.64310451342606e-08	0.306625051371624	0.944	0.7	0.000259293135402782	CAF_ASPN	COL4A1
ADH1B2	9.64404220275643e-08	0.81443766844267	0.706	0.692	0.000289321266082693	CAF_ASPN	ADH1B
COL18A12	1.18251425548503e-07	0.502428399903001	0.965	0.88	0.000354754276645509	CAF_ASPN	COL18A1
NFIA2	1.4122660489162e-07	0.279570084376351	0.944	0.865	0.00042367981467486	CAF_ASPN	NFIA
IRF12	1.47116992802872e-07	0.786758819965972	0.958	0.95	0.000441350978408616	CAF_ASPN	IRF1
PLTP3	1.50345409426113e-07	0.42100248464995	0.944	0.966	0.000451036228278339	CAF_ASPN	PLTP
TM4SF11	2.31079144376835e-07	0.991889884596117	0.601	0.444	0.000693237433130506	CAF_ASPN	TM4SF1
MATN23	2.42132027844084e-07	0.409481131921433	0.776	0.56	0.000726396083532252	CAF_ASPN	MATN2
MASP11	5.32307302607106e-07	0.324929374232625	0.727	0.775	0.00159692190782132	CAF_ASPN	MASP1
SCPEP12	5.39124843983786e-07	0.322500477578681	0.986	0.888	0.00161737453195136	CAF_ASPN	SCPEP1
TIMP14	5.81153060938595e-07	0.329137811559287	0.979	0.908	0.00174345918281579	CAF_ASPN	TIMP1
FBN11	6.27554309059973e-07	0.423522572508282	0.916	0.853	0.00188266292717992	CAF_ASPN	FBN1
RRBP12	7.02546591047166e-07	0.295712447642439	0.951	0.967	0.0021076397731415	CAF_ASPN	RRBP1
MT1F	7.03907394804522e-07	0.342572110809146	0.385	0.253	0.00211172218441357	CAF_ASPN	MT1F
SNAI1	7.13626698910727e-07	0.288504440545489	0.937	0.864	0.00214088009673218	CAF_ASPN	SNAI1
IER32	8.77976958064481e-07	0.335849071609623	0.93	0.9	0.00263393087419344	CAF_ASPN	IER3
EMILIN13	1.21332997203967e-06	0.330831957951288	0.902	0.922	0.00363998991611902	CAF_ASPN	EMILIN1
KRT81	1.28456037267998e-06	0.289354850976987	0.699	0.478	0.00385368111803995	CAF_ASPN	KRT8
GCSH	1.32133698053347e-06	0.252338540747264	0.958	0.925	0.00396401094160041	CAF_ASPN	GCSH
OLFML2B1	1.37153567746449e-06	0.696940856956211	0.972	0.988	0.00411460703239346	CAF_ASPN	OLFML2B
PHLDA13	1.7956857231802e-06	0.255678717302497	1	0.986	0.0053870571695406	CAF_ASPN	PHLDA1
FKBP2	1.86660437524424e-06	0.300683795084508	1	0.864	0.00559981312573273	CAF_ASPN	FKBP2
PXDN2	1.92018057634425e-06	0.475913510825088	0.944	0.85	0.00576054172903276	CAF_ASPN	PXDN
IMPDH21	2.15676627056775e-06	0.318168628556417	0.972	0.984	0.00647029881170324	CAF_ASPN	IMPDH2
OLFML11	2.87989131933597e-06	0.347135783389919	0.958	0.945	0.0086396739580079	CAF_ASPN	OLFML1
EPHX12	3.02611536809222e-06	0.328075987100523	0.979	0.944	0.00907834610427665	CAF_ASPN	EPHX1
DLC12	3.08194585184016e-06	0.2882545536046	0.972	0.929	0.00924583755552047	CAF_ASPN	DLC1
GEM3	3.35067105129291e-06	0.320169897901813	0.993	0.998	0.0100520131538787	CAF_ASPN	GEM
NOTCH35	4.02094975638793e-06	0.283022831383755	0.93	0.809	0.0120628492691638	CAF_ASPN	NOTCH3
EMP22	4.67203868813152e-06	0.338000346558956	0.986	0.989	0.0140161160643946	CAF_ASPN	EMP2
MTRNR2L13	5.65832749848949e-06	1.14606119204583	0.35	0.177	0.0169749824954685	CAF_ASPN	MTRNR2L1
ARHGDIB3	7.02260492681343e-06	0.301795015685007	0.811	0.626	0.0210678147804403	CAF_ASPN	ARHGDIB
RCN32	7.40896968593266e-06	0.413652186366137	0.685	0.53	0.022226909057798	CAF_ASPN	RCN3
APLNR1	1.14490915053364e-05	0.585338966950598	0.392	0.224	0.0343472745160092	CAF_ASPN	APLNR
TMEM176A3	1.29431590868224e-05	0.326008189948994	0.909	0.897	0.0388294772604672	CAF_ASPN	TMEM176A
ENG2	1.30934321643407e-05	0.58980648580153	0.951	0.916	0.039280296493022	CAF_ASPN	ENG
MTRNR2L81	1.54379474793558e-05	0.992232968912905	0.587	0.451	0.0463138424380673	CAF_ASPN	MTRNR2L8
IGFBP53	1.63730665049675e-05	0.471283870753248	0.895	0.773	0.0491191995149025	CAF_ASPN	IGFBP5
CCL23	2.04918400071462e-05	1.54019645337366	0.741	0.766	0.0614755200214387	CAF_ASPN	CCL2
NEXN2	2.73490281195198e-05	0.267783889851024	1	0.987	0.0820470843585595	CAF_ASPN	NEXN
NGFR	3.00540490810846e-05	0.759263269143751	0.713	0.751	0.0901621472432538	CAF_ASPN	NGFR
HBB1	3.21011960137487e-05	1.43511536285885	0.315	0.201	0.0963035880412461	CAF_ASPN	HBB
ZFAS1	3.58823448312231e-05	0.275374131239769	0.944	0.911	0.107647034493669	CAF_ASPN	ZFAS1
TIMP32	3.71279334682614e-05	0.346361998678943	0.909	0.885	0.111383800404784	CAF_ASPN	TIMP3
RPL36A2	3.99240182919776e-05	0.308308976387422	0.909	0.787	0.119772054875933	CAF_ASPN	RPL36A
NAMPT1	5.50783014512811e-05	0.252481976428318	0.965	0.97	0.165234904353843	CAF_ASPN	NAMPT
PDLIM31	6.6058351552633e-05	0.396878979887171	1	0.993	0.198175054657899	CAF_ASPN	PDLIM3
SYNPO22	7.26132324814529e-05	0.381821628844725	0.839	0.891	0.217839697444359	CAF_ASPN	SYNPO2
QPRT1	8.15543380457633e-05	0.313954926250946	0.476	0.228	0.24466301413729	CAF_ASPN	QPRT
MGP2	9.75760573065885e-05	0.51131718966776	0.902	0.829	0.292728171919765	CAF_ASPN	MGP
NES2	0.000104256453838423	0.269567079694139	0.972	0.893	0.312769361515269	CAF_ASPN	NES
H1F01	0.000116239560097905	0.251911466702011	0.993	0.993	0.348718680293715	CAF_ASPN	H1F0
ZEB21	0.000139034811310957	0.275145872987151	0.93	0.849	0.417104433932871	CAF_ASPN	ZEB2
THBS23	0.000163483490050537	0.328450461942344	0.811	0.84	0.490450470151611	CAF_ASPN	THBS2
HBA21	0.000176567594881905	0.898916246199569	0.28	0.159	0.529702784645714	CAF_ASPN	HBA2
MARCKSL13	0.000201651284907694	0.260189756934687	0.944	0.92	0.604953854723081	CAF_ASPN	MARCKSL1
NDN1	0.000229237343799974	0.296346172698316	0.93	0.893	0.687712031399922	CAF_ASPN	NDN
TMEM1192	0.000248516530286541	0.324169676573609	0.93	0.951	0.745549590859624	CAF_ASPN	TMEM119
TNC1	0.000267358310404916	1.04879437326141	0.741	0.91	0.802074931214747	CAF_ASPN	TNC
KRT182	0.000351177382549998	0.33966199723735	0.755	0.723	1	CAF_ASPN	KRT18
EPB41L22	0.000475491573066286	0.290144865341584	0.713	0.7	1	CAF_ASPN	EPB41L2
C12orf752	0.000599713408671931	0.261614749356504	0.252	0.346	1	CAF_ASPN	C12orf75
DDAH21	0.000663695846981536	0.287149249310754	0.986	0.991	1	CAF_ASPN	DDAH2
TMEM141	0.00088341069178191	0.250607756042375	0.741	0.687	1	CAF_ASPN	TMEM141
SPON23	0.00105389568928741	0.375422136597358	0.734	0.817	1	CAF_ASPN	SPON2
IFIT31	0.0011693900703851	0.437041152763428	0.811	0.875	1	CAF_ASPN	IFIT3
MTRNR2L122	0.00135798346026983	0.832250928957451	0.65	0.542	1	CAF_ASPN	MTRNR2L12
MEG34	0.00271288455011757	0.333506538049846	0.524	0.349	1	CAF_ASPN	MEG3
LAP31	0.0040849543803059	0.322295325483037	0.958	0.988	1	CAF_ASPN	LAP3
DST2	0.0057459835037777	0.275792629968482	0.993	0.989	1	CAF_ASPN	DST
LRRC321	0.00740244902942468	0.265721911211862	0.811	0.85	1	CAF_ASPN	LRRC32
FSTL12	0.00797657759504766	0.399176133058242	0.958	0.894	1	CAF_ASPN	FSTL1
A2M3	0.00901741885211736	0.280264709761708	0.972	0.985	1	CAF_ASPN	A2M
HLA-DRA1	1.12384538876033e-66	3.76970969178001	0.968	0.234	3.371536166281e-63	CAF_CD74	HLA-DRA
AIF1	4.45292284509655e-66	2.64875130147339	0.968	0.428	1.33587685352897e-62	CAF_CD74	AIF1
CD741	5.43612086332632e-66	3.40962868579498	0.992	0.676	1.6308362589979e-62	CAF_CD74	CD74
HLA-DPB1	1.11895164407496e-63	3.1773979741639	0.992	0.845	3.35685493222489e-60	CAF_CD74	HLA-DPB1
TYROBP	2.55878097282306e-60	2.80492911255878	0.96	0.323	7.67634291846919e-57	CAF_CD74	TYROBP
HLA-DRB11	6.15338738486098e-59	3.21721944343476	0.944	0.262	1.84601621545829e-55	CAF_CD74	HLA-DRB1
CTSS1	2.14468390406547e-57	2.0686944773411	0.96	0.576	6.43405171219641e-54	CAF_CD74	CTSS
LCP1	5.57538285586004e-54	1.2612341716266	0.968	0.464	1.67261485675801e-50	CAF_CD74	LCP1
HLA-DPA11	6.20169646613692e-54	2.92075133478456	0.96	0.681	1.86050893984108e-50	CAF_CD74	HLA-DPA1
CD68	1.15632295313315e-52	1.78591959316252	0.952	0.589	3.46896885939944e-49	CAF_CD74	CD68
HLA-DQB11	9.83304477801966e-51	2.39077255687894	0.896	0.416	2.9499134334059e-47	CAF_CD74	HLA-DQB1
HLA-DMA1	5.873745601123e-49	1.89475653413249	0.856	0.311	1.7621236803369e-45	CAF_CD74	HLA-DMA
FPR1	7.42975410639193e-48	0.298699171553372	0.656	0.182	2.22892623191758e-44	CAF_CD74	FPR1
HCST	3.33762321429705e-47	1.6208710922051	0.88	0.315	1.00128696428911e-43	CAF_CD74	HCST
FTL	1.5692703214744e-45	1.69284554088482	1	0.988	4.70781096442321e-42	CAF_CD74	FTL
HLA-DRB51	4.16358364652578e-45	2.48078067048417	0.896	0.65	1.24907509395773e-41	CAF_CD74	HLA-DRB5
FCN1	7.67237427982625e-42	0.565369086048104	0.616	0.089	2.30171228394788e-38	CAF_CD74	FCN1
CTSB2	2.87804662779162e-41	1.97057767376289	1	0.989	8.63413988337486e-38	CAF_CD74	CTSB
FCER1G	4.21646646094907e-41	2.36138746756925	0.832	0.338	1.26493993828472e-37	CAF_CD74	FCER1G
GPSM3	1.21377467573547e-40	0.850496835192295	0.976	0.645	3.64132402720642e-37	CAF_CD74	GPSM3
C1QA	3.81030435551586e-40	3.41674894109124	0.808	0.098	1.14309130665476e-36	CAF_CD74	C1QA
PLEK	3.9469292141773e-40	1.18106814589161	0.912	0.509	1.18407876425319e-36	CAF_CD74	PLEK
HLA-DQA1	1.58123605994333e-39	2.29401178810327	0.832	0.273	4.74370817983e-36	CAF_CD74	HLA-DQA1
NPC23	2.15615014028275e-39	1.56272282760291	0.976	0.96	6.46845042084824e-36	CAF_CD74	NPC2
C1QB	1.54392811471973e-38	3.41759728012407	0.824	0.144	4.63178434415919e-35	CAF_CD74	C1QB
TBXAS1	2.61892745521076e-38	0.426476986922397	0.848	0.441	7.8567823656323e-35	CAF_CD74	TBXAS1
ITGB2	7.76346408809084e-38	1.28351683242367	0.856	0.295	2.32903922642725e-34	CAF_CD74	ITGB2
RNASET21	1.1339627992631e-37	1.69218484294643	0.968	0.815	3.4018883977893e-34	CAF_CD74	RNASET2
RGS1	1.28566522221649e-37	1.33752451525582	0.904	0.406	3.85699566664947e-34	CAF_CD74	RGS1
COTL12	4.7331935743452e-37	1.37200265227238	0.992	0.906	1.41995807230356e-33	CAF_CD74	COTL1
CYBA3	7.78597791891916e-37	1.46307741958661	1	0.945	2.33579337567575e-33	CAF_CD74	CYBA
SAT13	1.15931842891148e-36	1.36698782311495	1	0.978	3.47795528673443e-33	CAF_CD74	SAT1
IL18BP1	3.86758560683703e-36	0.511346928984124	1	0.984	1.16027568205111e-32	CAF_CD74	IL18BP
IFI30	6.23280050602424e-36	0.996910621801056	0.984	0.926	1.86984015180727e-32	CAF_CD74	IFI30
MRC1	1.20731037580574e-35	0.526078141964982	0.776	0.254	3.62193112741721e-32	CAF_CD74	MRC1
CFP	2.43580366440981e-35	0.369990960610221	0.856	0.388	7.30741099322944e-32	CAF_CD74	CFP
HMOX1	7.59563317149895e-35	1.30627614489732	0.952	0.736	2.27868995144969e-31	CAF_CD74	HMOX1
ATF5	1.41752150750286e-34	0.57799553977238	1	0.958	4.25256452250857e-31	CAF_CD74	ATF5
MS4A7	4.67618760582378e-34	1.93383929988786	0.752	0.1	1.40285628174713e-30	CAF_CD74	MS4A7
