p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
ENAH	1.9742428031263e-17	0.25222494305616	0.827	0.779	5.92272840937891e-14	NAF	ENAH
GPR20	2.15180627196044e-17	0.56460945846942	0.374	0.331	6.45541881588131e-14	NAF	GPR20
EMP2	9.08579561435559e-17	0.304410054141605	0.988	0.989	2.72573868430668e-13	NAF	EMP2
NR2F2	1.10871218323265e-16	0.259911978275139	0.937	0.778	3.32613654969796e-13	NAF	NR2F2
TUBA1B	2.44207011599412e-16	0.437662119671379	0.897	0.787	7.32621034798236e-13	NAF	TUBA1B
FXYD6	4.80950291950406e-16	0.758068272594498	0.927	0.985	1.44285087585122e-12	NAF	FXYD6
KLHDC8B	5.46341353628334e-16	0.56247404548856	0.76	0.751	1.639024060885e-12	NAF	KLHDC8B
ENTPD1	5.9673518284297e-16	0.260046198821504	0.978	0.989	1.79020554852891e-12	NAF	ENTPD1
RBP4	1.02482369214253e-15	0.254523784215072	0.259	0.471	3.07447107642759e-12	NAF	RBP4
MT2A	4.36110676747093e-15	0.367428608409109	0.945	0.894	1.30833203024128e-11	NAF	MT2A
TOMM20	5.58571674405163e-15	0.261088430973891	0.994	0.996	1.67571502321549e-11	NAF	TOMM20
HSPD1	8.41693372536441e-15	0.560155625192869	0.938	0.97	2.52508011760932e-11	NAF	HSPD1
CDH6	9.9400920157933e-15	0.484411151164458	0.643	0.586	2.98202760473799e-11	NAF	CDH6
CCND1	1.04782676737904e-14	0.50910242001918	0.657	0.605	3.14348030213711e-11	NAF	CCND1
ATF3	3.85707884635211e-14	1.0273027031159	0.996	0.99	1.15712365390563e-10	NAF	ATF3
NEXN	4.09687538766073e-14	0.315597191442762	0.985	0.994	1.22906261629822e-10	NAF	NEXN
PDE3A	4.3611270192223e-14	0.365554142532983	0.989	0.982	1.30833810576669e-10	NAF	PDE3A
SPARC	2.4037234848006e-13	0.338636079310665	0.942	0.887	7.21117045440181e-10	NAF	SPARC
FILIP1L	5.67280757582497e-13	0.58055070554426	0.956	0.979	1.70184227274749e-09	NAF	FILIP1L
CD151	6.74701754297499e-13	0.306577999967394	0.965	0.985	2.0241052628925e-09	NAF	CD151
DDT	6.89006943985961e-13	0.266774237746353	0.768	0.699	2.06702083195788e-09	NAF	DDT
BAG3	8.73570158549674e-13	0.744613155413779	0.944	0.978	2.62071047564902e-09	NAF	BAG3
CSRP1	1.3691331186959e-12	0.727123154522975	0.985	0.994	4.10739935608771e-09	NAF	CSRP1
KLHL23	3.62412284128887e-12	0.864944245293221	0.518	0.373	1.08723685238666e-08	NAF	KLHL23
RBPMS	3.82482174279972e-12	0.307743420125163	0.997	0.999	1.14744652283992e-08	NAF	RBPMS
HSPE1	1.19220120041403e-11	0.42734389241156	0.953	0.976	3.5766036012421e-08	NAF	HSPE1
PLS3	1.41462164632275e-11	0.386037129903454	0.975	0.989	4.24386493896826e-08	NAF	PLS3
AGT	1.74544782102101e-11	0.736206348719566	0.745	0.712	5.23634346306304e-08	NAF	AGT
GADD45B	1.81925221808308e-11	0.503597839200332	0.929	0.982	5.45775665424925e-08	NAF	GADD45B
EDNRA	7.31615144036246e-11	0.418808072346613	0.995	0.986	2.19484543210874e-07	NAF	EDNRA
ECM2	1.0182367643308e-10	0.303581008261002	0.885	0.834	3.05471029299241e-07	NAF	ECM2
GLA	1.24897852226924e-10	0.400703761454071	0.986	0.986	3.74693556680773e-07	NAF	GLA
CACYBP	1.86601659389314e-10	0.283164258846151	0.991	0.988	5.59804978167943e-07	NAF	CACYBP
JUN	5.7274620472134e-10	0.510804138224625	0.931	0.981	1.71823861416402e-06	NAF	JUN
HSPA6	8.66430060314774e-10	0.647514504110177	0.37	0.407	2.59929018094432e-06	NAF	HSPA6
APOA2	1.03423906722704e-09	0.700732839946048	0.42	0.305	3.10271720168113e-06	NAF	APOA2
JUNB	2.85699780272939e-09	0.523685106392643	0.909	0.978	8.57099340818818e-06	NAF	JUNB
EZR	4.41392461572971e-09	0.359203803386594	0.986	0.861	1.32417738471891e-05	NAF	EZR
APLP2	4.72020128880858e-09	0.303043852464131	0.99	0.993	1.41606038664257e-05	NAF	APLP2
ALB	9.32927091836844e-09	0.336375291868026	0.43	0.367	2.79878127551053e-05	NAF	ALB
MGST2	1.32048554789759e-08	0.395747174005633	0.604	0.636	3.96145664369278e-05	NAF	MGST2
TUBA1A	2.13172308345775e-07	0.264092604776125	0.891	0.985	0.000639516925037325	NAF	TUBA1A
CD36	3.92950831067213e-07	1.71987516977645	0.516	0.302	0.00117885249320164	NAF	CD36
ACTN1	4.62769802061637e-07	0.29552713529892	0.978	0.984	0.00138830940618491	NAF	ACTN1
MYADM	8.9903320102647e-07	0.580791577624178	0.996	0.997	0.00269709960307941	NAF	MYADM
PPA1	1.44440698297475e-06	0.281393447518309	0.975	0.987	0.00433322094892424	NAF	PPA1
HSP90AA1	1.87192472961096e-06	0.439205826494555	0.98	0.989	0.0056157741888329	NAF	HSP90AA1
ASAH1	2.78446011864466e-06	0.335000221995981	0.987	0.994	0.00835338035593397	NAF	ASAH1
TAGLN2	3.43015288919742e-06	0.253566966039477	0.962	0.982	0.0102904586675923	NAF	TAGLN2
FOS	4.51183275024557e-06	0.304639820469335	0.877	0.859	0.0135354982507367	NAF	FOS
FABP5	7.64834167155624e-06	0.719083173609987	0.729	0.749	0.0229450250146687	NAF	FABP5
DNAJB1	7.95214933716114e-06	0.446395744303913	0.982	0.99	0.0238564480114834	NAF	DNAJB1
MT1E	2.07823737492415e-05	0.266660192287588	0.645	0.632	0.0623471212477244	NAF	MT1E
ZFP36	2.7817515874284e-05	0.561464280506832	0.998	0.994	0.0834525476228521	NAF	ZFP36
PDLIM7	3.43416628548853e-05	0.347182954334994	0.874	0.956	0.103024988564656	NAF	PDLIM7
CDKN1A	3.77833275554284e-05	0.648162625993855	0.995	0.993	0.113349982666285	NAF	CDKN1A
SOD3	0.000194879074035955	0.399286098766518	0.762	0.745	0.584637222107865	NAF	SOD3
HSPA1A	0.000220205193034194	0.713523128797222	0.922	0.88	0.660615579102582	NAF	HSPA1A
LGALSL	0.000471028194562715	0.377281362609189	0.699	0.922	1	NAF	LGALSL
ACTG2	0.000733287180930811	1.38851219907539	0.697	0.854	1	NAF	ACTG2
FRY	0.00199006323854246	0.263387508831555	0.929	0.963	1	NAF	FRY
SDC2	0.00261335093196671	0.264558520212565	0.847	0.984	1	NAF	SDC2
FAM13C	0.0056147171692315	0.460787964593153	0.976	0.978	1	NAF	FAM13C
SORBS2	0.00780250643781629	0.685307831748777	0.491	0.234	1	NAF	SORBS2
